bodyId,superclass,type,instance,somaSide,subclass,somaNeuromere,dimorphism,neck_area_um2,neck_diameter_um,diameter_cv_across_slabs,n_slabs,path_neck_to_brain_arbor_um,path_neck_to_vnc_arbor_um,model_velocity_m_per_s,model_arbor_to_arbor_delay_ms
89412.0,sensory_ascending,SAxx01,SAxx01_L,,abdomen,,,0.14716557176598186,0.4328706799911593,0.5312226907413714,3,208.44537302715676,199.44608893494026,0.460550359022407,0.8856609358158204
89420.0,ascending_neuron,AN08B100,AN08B100(89420)_R,R,BA,T2,,0.0598545069928514,0.276060002959367,0.10730168220070123,3,168.16732849858212,166.40124202472975,0.3677898876397906,0.9096731089327412
90051.0,ascending_neuron,AN07B003,AN07B003_L,L,BA,T2,,0.239104,0.5517577984082839,0.10014479753034652,3,239.75007743265135,162.12773474704306,0.5199628075353651,0.7728972271778513
90118.0,ascending_neuron,AN08B100,AN08B100(90118)_L,L,BA,T2,,0.057603604551033645,0.27081947351263796,0.06320309635061121,3,219.73968146956813,168.3602882197002,0.3642822285278169,1.0653826601909917
90235.0,descending_neuron,DNp17,DNp17(DNp16/17)_R,R,ut,,,0.10469777743839079,0.3651100525601015,0.07129374398921089,3,383.98602659802816,224.74182143051445,0.4229703603734542,1.4391737697437645
90390.0,ascending_neuron,IN06B027,IN06B027_L,L,BI,T3,,0.13911046227748763,0.4208573887412295,0.19773370077015645,3,175.2297634094655,150.31405652394594,0.45411465565780024,0.716875828334257
90534.0,ascending_neuron,AN08B099_c,AN08B099_c_R,R,,T1,,0.12449047383334776,0.3981283640076858,0.18790745445932405,3,180.74632275246225,205.15464365038662,0.44168189725612034,0.8737079078861919
90669.0,ascending_neuron,AN10B045,AN10B045_L,L,,T1,,0.07932019363961092,0.3177949138013432,0.4217921395635723,3,236.130095622018,178.64415565054622,0.39461311149359724,1.0510909019283667
90679.0,sensory_ascending,"SApp06,SApp15","SApp06,SApp15_R",,campaniform sensilla,,,0.47595024836543426,0.7784591688363579,0.29636428607891346,3,157.31069250278304,442.9186783140264,0.6176123320739437,0.9718545755089406
90683.0,ascending_neuron,AN17A015,AN17A015_R,R,BA,T1,,0.112128,0.37784362330475335,0.15505964285587534,3,224.96524421201536,162.17466330012212,0.43028290161163635,0.8997334220395335
90710.0,ascending_neuron,AN19B059,AN19B059_R,R,BA,T3,,0.09578011074403558,0.34921486881062114,0.2760663556594418,3,177.48767708656536,270.55723049707814,0.4136608341591023,1.0831214139342868
90711.0,ascending_neuron,AN07B072_b,AN07B072_b_L,L,,T3,,0.06426773797814558,0.2860563326417592,0.07652863544411748,3,252.794858716999,185.00785425808482,0.3743896406078326,1.1693772089000598
90756.0,ascending_neuron,AN19B093,AN19B093_L,L,BA,T3,,0.12306271847329245,0.395838754599403,0.297709390467952,3,165.31040327610884,243.3476189810676,0.4404100245835776,0.9279035431665668
90840.0,sensory_ascending,SApp08,SApp08_R,,campaniform sensilla,,,0.15061002012386399,0.43790710596548016,0.08952688751008923,3,143.88170073780626,267.4376117869651,0.4632218495743538,0.8879531760056768
90850.0,ascending_neuron,AN10B045,AN10B045_L,L,BA,T2,,0.052100776514541,0.25755925331799406,0.25784138365408704,3,419.5803333055917,389.5168874959138,0.3552520712477509,2.277529918290738
90949.0,ascending_neuron,AN08B106,AN08B106_R,R,,T1,,0.113792,0.380636932357468,0.5525160381754105,3,230.9897859722672,160.91058177281417,0.43187046305015964,0.9074488794098523
91157.0,sensory_ascending,SApp13,SApp13_L,,campaniform sensilla,,,0.12123956619449773,0.39289567325865393,0.32541428957066965,3,285.79334860147486,270.6421379775751,0.4387697344812429,1.268171988291132
91194.0,ascending_neuron,AN16B112,AN16B112_L,L,,T1,,0.24347142401623553,0.5567741418838105,0.1536596813748186,3,145.20671701138062,141.9304967106931,0.5223210981025629,0.5497331330577259
91201.0,descending_neuron,DNge071,DNge071_R,R,nt,LB,,0.028416,0.19021139530321096,0.42848632041177953,3,0.5120000000000005,236.58341072692107,0.3052926197905435,0.7766169090153194
91221.0,sensory_ascending,LgAG2,LgAG2_R,,leg bristle,,,0.06605514561657924,0.2900069370416305,0.1534458541715145,3,311.73778749633965,182.84607840856737,0.37696604508947346,1.312011711260405
91302.0,sensory_ascending,LgAG2,LgAG2_L,,leg bristle,,,0.05380400006245269,0.2617353253660039,0.5388778666074177,3,324.1621524276224,410.6689481456389,0.3581205236081031,2.0519100474045957
91413.0,ascending_neuron,AN07B082_d,AN07B082_d_L,L,BA,T1,,0.18800911687084126,0.48926541096902604,0.14546928815441504,3,165.70344477157693,187.37853843975154,0.48963256772280045,0.7211162134362383
91500.0,sensory_ascending,"SApp06,SApp15","SApp06,SApp15_R",,campaniform sensilla,,,0.13814369693901074,0.4193924388906628,0.02906961990650737,3,141.12265676019595,254.83266676906567,0.4533236096393224,0.8734495956305812
91538.0,ascending_neuron,AN19B059,AN19B059_L,L,BA,T3,,0.09413431406763581,0.34620157594591255,0.12080510170823823,3,164.40487818531557,270.4840747338446,0.41187227657794245,1.0558830434824424
91673.0,sensory_ascending,LgAG1,LgAG1_L,,leg bristle,,,0.06327653528471548,0.2838418344401149,0.017689875501945698,3,324.1366514237696,331.7818348918172,0.37293766084381486,1.7587885461379653
91740.0,ascending_neuron,AN09B035,AN09B035_L,L,BA,T3,,0.10036901843573223,0.35748259165814894,0.5856737817682539,3,224.60045695393998,164.62701836129722,0.41852893557374615,0.9299894039145927
92001.0,ascending_neuron,AN08B100,AN08B100(92001)_R,R,BA,T3,,0.074409246107997,0.3077999263135597,0.1367237324205977,3,170.4856188046194,165.8079709815068,0.38835803570113525,0.8659369933700155
92052.0,ascending_neuron,AN07B072_a,AN07B072_a_R,R,,T3,,0.07705523059935968,0.3132247862602698,0.5364486153138492,3,241.04313678750708,166.29270293303756,0.39176542122491126,1.0397442389043683
92534.0,ascending_neuron,AN08B100,AN08B100(90118)_R,R,BA,T2,,0.092416,0.3430272667970358,0.174684732609589,3,223.64599926526978,168.9211143819944,0.40997970770581743,0.9575281563178055
92774.0,ascending_neuron,AN05B081,AN05B081_L,L,,T1,,0.10449195157043963,0.3647509901919873,0.1435345739063752,3,195.0496132303338,193.554098625447,0.42276232707524186,0.9192013738410008
92777.0,sensory_ascending,LgAG1,LgAG1_L,,leg bristle,,,0.07300167144623862,0.3048747528364964,0.07762005124847858,3,313.74471774698753,331.51766135665474,0.3865082520333598,1.6694659834790517
92806.0,ascending_neuron,AN07B046_c,AN07B046_c_R,R,BA,T2,,0.11083912296049492,0.3756657483149951,0.24791850609544872,3,205.61207234535527,224.90686107051985,0.42904104311166735,1.0034446361902563
92929.0,sensory_ascending,LgAG2,LgAG2_L,,leg bristle,,,0.0686929271755101,0.29574068256408714,0.10947613864180122,3,326.9446020189519,273.4406942319572,0.38067431546717556,1.577162608184104
92936.0,descending_neuron,DNge083,DNge083_L,L,xl,,,0.4821970152371071,0.7835510884129692,0.2872665169153823,3,206.9808220878947,129.70797608386215,0.6196289480990658,0.5433716407289728
93001.0,ascending_neuron,ANXXX202,ANXXX202_R,R,BA,A2,,0.11467677353800336,0.382113861213153,0.3760505010434186,3,168.64873614090723,167.7577971080321,0.43270751321700546,0.7774455561168623
93068.0,sensory_ascending,SApp,SApp_L,,haltere,,,0.6104600545180965,0.8816245696971153,0.07118984988013974,3,150.5885446997226,384.0504937213679,0.6572640558798164,0.8134311219946759
93105.0,ascending_neuron,AN09B040,AN09B040_R,R,BA,T1,,0.08689589053862766,0.3326248398853561,0.05650516826996674,3,191.81114210704453,210.98207827960513,0.4037154586386611,0.9977156231393237
93227.0,ascending_neuron,AN04A001,AN04A001_R,R,BA,T3,,0.18292447482951657,0.4826040561918771,0.1172667778219227,3,195.20477922073695,218.62306964845587,0.48628796770434257,0.8509933955857105
93294.0,sensory_ascending,LgAG2,LgAG2_R,,leg bristle,,,0.06822608950160633,0.2947340413594699,0.15644641750016036,3,312.8811891835596,235.40738202309646,0.38002589420477684,1.4427663471563623
93388.0,sensory_ascending,SApp19,SApp19_R,,campaniform sensilla,,,0.15290178806092203,0.4412262492416795,0.3559036691370658,3,231.22151092622653,280.81782303844295,0.464974044574988,1.1012213260907966
93756.0,ascending_neuron,AN08B100,AN08B100(92001)_L,L,BA,T3,,0.0599673377934074,0.2763200786607042,0.08432681163241061,3,216.70681610305274,168.86817463769097,0.36796309399686405,1.0478632151735026
93812.0,ascending_neuron,AN08B112,AN08B112_R,R,BA,T1,,0.20429413217147377,0.5100150662853721,0.3902541489409416,3,228.57844370514343,157.33399357386423,0.49990737390023793,0.7719678833063598
93833.0,ascending_neuron,AN08B096,AN08B096_L,L,BA,T1,,0.07400304531873149,0.30695863521106115,0.1453176202624713,3,179.57834162255958,145.3291997207553,0.38782693466728163,0.8377642507528632
93838.0,sensory_ascending,SApp,SApp_R,,haltere,,,0.342085144684392,0.659966918775947,0.064410983363641,3,178.41274014080125,331.9309399514286,0.5686684360857511,0.8974362699027552
93955.0,sensory_ascending,SApp08,SApp08_L,,campaniform sensilla,,,0.4842282569566888,0.7851996978065108,0.16039111001847872,3,191.2237895669467,323.47971952143536,0.6202804623113566,0.8297915868096791
93982.0,ascending_neuron,AN07B042,AN07B042_L,L,BA,T1,,0.09712506114560121,0.35165817015306233,0.42132665695532373,3,167.07901263330862,138.77404707658502,0.4151054123653419,0.7368081711271611
94243.0,ascending_neuron,AN08B100,AN08B100(89420)_L,L,BA,T2,,0.07382424653067603,0.3065875895125802,0.1886684136194907,3,173.34536584764962,167.42749875915538,0.38759246491793964,0.8792040492297826
94281.0,sensory_ascending,LgAG1,LgAG1_L,,leg bristle,,,0.06573898273474073,0.2893120675819348,0.08856307802869859,3,278.6698992835248,334.5083025709801,0.3765141605771926,1.6285661100090059
94367.0,sensory_ascending,LgAG2,LgAG2_R,,leg bristle,,,0.07034936158400505,0.299285130127823,0.11548404914793955,3,310.7371794069921,251.78801679577109,0.3829487090494408,1.4689309113982103
94382.0,sensory_ascending,SApp13,SApp13_R,,campaniform sensilla,,,0.09505478852699736,0.3478900913636537,0.056750004167325264,3,237.57820014241133,272.7825852578593,0.4128754591498389,1.2361131525016427
94425.0,ascending_neuron,AN19B059,AN19B059_L,L,BA,T3,,0.12444234302352912,0.39805139388909966,0.41811744847218457,3,167.7604776593357,367.18028397788646,0.4416392000328535,1.2112619568132266
94603.0,sensory_ascending,SApp01,SApp01_R,,campaniform sensilla,,,0.2391530853880643,0.5518144303672281,0.18562425401695704,3,202.5744180815641,343.182053141613,0.5199894911245243,1.049552886238007
94612.0,ascending_neuron,AN19B060,AN19B060_R,R,BA,T3,,0.06923097008375596,0.2968966298748019,0.08811374972245634,3,160.09435076462222,144.0291197029155,0.3814175515608228,0.7973504869480045
94719.0,sensory_ascending,LgAG1,LgAG1_L,,leg bristle,,,0.06959155876622403,0.2976688169777234,0.08480764629858069,3,317.23934139106353,326.3731603275693,0.3819132366377008,1.685232246425622
94732.0,ascending_neuron,AN08B101,AN08B101_R,R,IA,T1,,0.14727046287180692,0.43302491510285657,0.2163033063871628,3,231.73599192813572,201.8148302377914,0.4606324005108625,0.9412078301159433
94838.0,descending_neuron,DNg03,DNg03_L,L,ut,LB,,0.10101315919693929,0.35862786956422044,0.010803183997103439,3,202.50731476394049,261.18700814351155,0.41919882643736966,1.1061441341528426
94941.0,ascending_neuron,AN07B072_f,AN07B072_f_L,L,,T3,,0.08043152300887386,0.3200134305590538,0.08984880409793818,3,244.31334496159388,223.16664383711154,0.39598810711173676,1.18054047685527
94995.0,sensory_ascending,LgAG1,LgAG1_L,,leg bristle,,,0.06083506465727831,0.27831207309092293,0.010646316829119557,3,319.3259446140524,322.4166228872085,0.3692870371601909,1.7377879614628422
95011.0,sensory_ascending,SApp,SApp_R,,haltere,,,0.188032,0.4892951850117086,0.01650708249363979,3,160.86894851032397,334.44137032435964,0.4896474656890784,1.0115651638013399
95022.0,ascending_neuron,AN07B057,AN07B057_L,L,BA,T2,,0.09711904014576139,0.3516472699457586,0.17441066340619404,3,183.49129024674895,164.9585640129336,0.41509897888747177,0.8394379942672491
95057.0,sensory_ascending,LgAG3,LgAG3_L,,leg bristle,,,0.05316546083231784,0.2601775684907819,0.07891621615283315,3,317.8156801570515,6.381620026950536,0.3570532293096971,0.9079803053757095
95106.0,ascending_neuron,AN05B049_b,AN05B049_b_L,L,BA,T2,,0.09628094244036373,0.35012669609648606,0.08577782281544745,3,193.3729443298477,193.06016249912824,0.41420053245653626,0.9329613956242945
95401.0,ascending_neuron,AN19B076,AN19B076_L,L,BA,T3,,0.12625088867263354,0.40093344088009625,0.3370677587539165,3,164.2850575680957,226.52976145815632,0.4432351362778532,0.8817324869778822
95403.0,ascending_neuron,AN05B045,AN05B045_R,R,BA,A2,,0.10149805430717064,0.35948760264794494,0.09812312800760417,3,191.03386794832957,212.65618830081107,0.41970099511139236,0.9618515584934405
95462.0,sensory_ascending,LgAG9,LgAG9_R,,leg bristle,,,0.05165407256029698,0.25645273995492734,0.2400709100912421,3,319.8497994295213,175.1937350096429,0.3544881416604995,1.3965023826192682
95652.0,ascending_neuron,AN08B100,AN08B100(92001)_L,L,BA,T3,,0.05793533616234215,0.27159816096472217,0.11044876441955957,3,168.37796792004008,166.04501192772486,0.3648055631054903,0.9167156799937843
95862.0,ascending_neuron,AN08B031,AN08B031_R,R,BA,T1,sexually dimorphic,0.13801955294120016,0.4192039512592938,0.5782293574868407,3,280.9260443050991,160.3953284552014,0.4532217295287749,0.973742748872947
95900.0,sensory_ascending,LgAG1,LgAG1_R,,leg bristle,,,0.05657197312787188,0.2683834445529408,0.04072863260253856,3,271.3711979623575,292.14827958070714,0.36264016301416613,1.5539356503130934
95918.0,ascending_neuron,AN19B059,AN19B059_L,L,BA,T3,,0.0794681123249445,0.31809109254673434,0.04505079591117194,3,243.85082988852488,331.97149071726034,0.3947969545828587,1.458527767049767
96002.0,sensory_ascending,SApp08,SApp08_R,,campaniform sensilla,,,0.1200059660065893,0.39089172608758704,0.13028310111747185,3,246.75468347199697,429.64636174835937,0.4376493411201685,1.5455319628474709
96040.0,sensory_ascending,SApp,SApp_R,,haltere,,,0.35688364301965414,0.6740907707139824,0.24121033256882485,3,176.45709225352311,329.0996132871076,0.5747212173304995,0.8796555448028726
96068.0,sensory_ascending,SApp,SApp_R,,haltere,,,0.30931838964960323,0.6275638657664051,0.1931192686169164,3,171.9207261261285,337.1509753501925,0.5545325006034709,0.9180195947439019
