type,n,d_med,area,sumd,pop
AN05B036,1,0.3943867035573979,0.12216151515716846,0.3943867035573979,1-2
AN05B040,1,0.624636795296817,0.3064396858014918,0.624636795296817,1-2
AN05B044,2,0.6196401726251215,0.615329204480011,1.239280345250243,1-2
AN05B045,2,0.3524728669513676,0.19522850820606774,0.7049457339027352,1-2
AN05B046,1,0.5468616922504064,0.23487937653804414,0.5468616922504064,1-2
AN05B048,2,0.27551230306882807,0.12165310598081264,0.5510246061376561,1-2
AN05B049_a,2,0.42985118611447287,0.2919972689049515,0.8597023722289457,1-2
AN05B049_b,2,0.37593982484739674,0.22304847522111518,0.7518796496947935,1-2
AN05B049_c,2,0.405493188704374,0.258708663810949,0.810986377408748,1-2
AN05B050_a,2,0.3939694113195704,0.2469516318066886,0.7879388226391408,1-2
AN05B050_b,2,0.31096664197308443,0.1519184646681052,0.6219332839461689,1-2
AN05B050_c,4,0.4412423524614437,0.6354400833747776,1.7933361724279475,3-4
AN05B052,3,0.4302245647007744,0.5283354302660201,1.4001447503715558,3-4
AN05B053,4,0.23698813020323178,0.18958827823873914,0.9767986470177613,3-4
AN05B054_a,2,0.3364480198673323,0.1781400199403961,0.6728960397346646,1-2
AN05B054_b,4,0.3136004453878462,0.3130463843664849,1.2617906524227862,3-4
AN05B056,2,0.4366434932551681,0.3061230532693796,0.8732869865103362,1-2
AN05B058,2,0.45563260791644744,0.32700611316290784,0.9112652158328949,1-2
AN05B059,1,0.353863325266335,0.09834697130349808,0.353863325266335,1-2
AN05B060,1,0.2885600990786491,0.06539769450657419,0.2885600990786491,1-2
AN05B062,4,0.3519105852326374,0.4011593899310871,1.4265919918120318,3-4
AN05B063,4,0.38648294540585926,0.45738509949095957,1.5231224008090396,3-4
AN05B067,1,0.278748506421555,0.06102601050488867,0.278748506421555,1-2
AN05B068,5,0.3172298540505111,0.4295238723297061,1.623817389501873,5-8
AN05B069,2,0.407858700306911,0.2621766741390442,0.815717400613822,1-2
AN05B071,2,0.3322356116284493,0.17367904428659686,0.6644712232568986,1-2
AN05B076,2,0.4413900008898649,0.3067542149157389,0.8827800017797298,1-2
AN05B078,3,0.4124870262711899,0.4237251333375396,1.2681808760048434,3-4
AN05B081,2,0.38657803812962,0.23549221386616792,0.77315607625924,1-2
AN05B083,1,0.35193854990869733,0.09728,0.35193854990869733,1-2
AN05B095,2,0.533015142830586,0.4538441774967352,1.066030285661172,1-2
AN05B096,4,0.5462732211077397,0.9002406677537949,2.119066302955818,3-4
AN05B097,8,0.7802751842494204,4.218867190910001,6.449353950426628,5-8
AN05B098,2,0.8621955422335366,1.1718847316844565,1.7243910844670731,1-2
AN05B099,6,0.6727575673956767,2.7456543193465053,4.483722322356161,5-8
AN05B100,6,0.5082356912283456,1.2275538925398026,3.0340044605164738,5-8
AN05B101,4,1.0382365716887882,4.944529166583647,4.646845401192575,3-4
AN05B102a,2,1.2369904715227693,2.4064570469949738,2.4739809430455386,1-2
AN05B102b,2,0.6919587743617233,0.7536965113843052,1.3839175487234465,1-2
AN05B102c,2,0.6572378903225309,0.6846692894330649,1.3144757806450618,1-2
AN05B102d,2,1.0544425280959095,1.7466106473327772,2.108885056191819,1-2
AN05B103,2,0.9332956387000118,1.3932488385984678,1.8665912774000235,1-2
AN05B104,6,0.38854488112976726,0.7402591461638817,2.336135965374295,5-8
AN05B105,1,0.6860385234267348,0.3696467468134056,0.6860385234267348,1-2
AN05B106,4,0.6170273603780583,1.2383646661827434,2.4571796722081594,3-4
AN05B107,2,0.5067450762583301,0.4059413223750096,1.0134901525166602,1-2
AN06A010,2,0.2780253343463764,0.12158474377358047,0.5560506686927528,1-2
AN06A015,2,0.5097411515312942,0.4090509563688267,1.0194823030625884,1-2
AN06A016,2,0.5511242799415541,0.47804187751391863,1.1022485598831082,1-2
AN06A017,2,0.562531984285478,0.5718202078332588,1.125063968570956,1-2
AN06A018,2,0.3654935509917634,0.2115782741634563,0.7309871019835268,1-2
AN06A026,4,0.41256427094002635,0.6031839136129415,1.7218784555927242,3-4
AN06A027,2,0.7074017460073445,0.7877729104942346,1.414803492014689,1-2
AN06A030,2,0.5949946895672616,0.56117064368959,1.1899893791345233,1-2
AN06A041,2,0.30446933197208903,0.145625858387199,0.6089386639441781,1-2
AN06A060,2,0.3845206242556579,0.23516477834522104,0.7690412485113158,1-2
AN06A062,4,0.36246616022215195,0.3992635170344303,1.4245764991505672,3-4
AN06A080,4,0.3372909883722326,0.39545879143572665,1.410173667626949,3-4
AN06A092,5,0.3565143350498471,0.5829853308468503,1.9128947450907174,5-8
AN06A095,3,0.44238748369928677,0.4583557492054212,1.322670269300495,3-4
AN06A112,6,0.2976801279300324,0.4945816529382226,1.9117248779092904,5-8
AN06B002,5,0.795784420514554,2.742561409620744,4.145269486671179,5-8
AN06B004,2,1.1947497685883486,2.2718891490175688,2.389499537176697,1-2
AN06B005,2,0.6738301908880482,0.723613644862607,1.3476603817760964,1-2
AN06B007,4,1.179201232045655,4.595899822241201,4.805723782398498,3-4
AN06B009,2,1.5666667318210763,3.8578471126388623,3.1333334636421526,1-2
AN06B011,2,0.9712767058033707,1.486237916661877,1.9425534116067413,1-2
AN06B012,2,0.693507239516006,0.7687359202224553,1.387014479032012,1-2
AN06B014,2,0.9693766436572151,1.4761207204858438,1.9387532873144302,1-2
AN06B015,1,0.5308031700247281,0.2212875075026872,0.5308031700247281,1-2
AN06B023,2,1.0208561073816436,1.6434085623056882,2.041712214763287,1-2
AN06B025,2,1.4041370838424225,3.142931191774809,2.808274167684845,1-2
AN06B026,2,0.8557795202707584,1.1526036204698733,1.7115590405415169,1-2
AN06B031,2,0.5384556243999465,0.4772225360659546,1.076911248799893,1-2
AN06B034,2,0.5922869036152147,0.5632090722235032,1.1845738072304295,1-2
AN06B037,2,1.174652516636351,2.1730445763543984,2.349305033272702,1-2
AN06B039,7,0.42543979963179146,1.2182749402425126,3.2016101163601727,5-8
AN06B040,2,1.1857072687409946,2.2183882419135594,2.3714145374819893,1-2
AN06B042,2,0.3309448918169392,0.1726886616556218,0.6618897836338784,1-2
AN06B044,2,0.4906303437069176,0.3813677246122237,0.9812606874138352,1-2
AN06B045,2,0.3364260391588775,0.1838214901365673,0.672852078317755,1-2
AN06B046,2,0.41389456653022016,0.2715848508058717,0.8277891330604403,1-2
AN06B048,2,0.32211728332515605,0.16302995444934326,0.6442345666503121,1-2
AN06B051,4,0.47808613969507513,0.7096457919760799,1.8999694490076104,3-4
AN06B057,2,1.004280345503247,1.586363046752128,2.008560691006494,1-2
AN06B068,6,0.29523177809274215,0.4705069264031035,1.872218695201674,5-8
AN06B075,2,0.7123336712920544,0.8150622632840427,1.4246673425841088,1-2
AN06B088,2,0.43569379872770353,0.29888067342353364,0.8713875974554071,1-2
AN06B089,2,0.9546474055296146,1.4338632850564583,1.9092948110592292,1-2
AN06B090,2,0.8052831118506714,1.0186764621007058,1.6105662237013427,1-2
AN07B003,2,0.537077245236092,0.4534378266610852,1.074154490472184,1-2
AN07B004,2,1.987650748993853,6.205996391785178,3.975301497987706,1-2
AN07B005,6,0.7049070500727384,2.529469195282159,4.3240468344949035,5-8
AN07B011,2,0.36979904401770447,0.21484799090480083,0.7395980880354089,1-2
AN07B013,4,0.6006218282009609,1.4670098880832403,2.681109708037029,3-4
AN07B015,2,0.6676451385335834,0.7116860025360838,1.3352902770671669,1-2
AN07B017,2,0.8739726194043345,1.2069429083432612,1.747945238808669,1-2
AN07B018,2,1.2103248063141168,2.301235946635927,2.4206496126282335,1-2
AN07B021,2,0.7490769250230536,0.951042810161596,1.4981538500461071,1-2
AN07B024,2,0.6834177754777,0.7743671184407934,1.3668355509554,1-2
AN07B025,2,0.44723307739140095,0.316020798277611,0.8944661547828019,1-2
AN07B032,2,0.3541382273899418,0.19959926102920378,0.7082764547798835,1-2
AN07B035,4,0.49065209374892105,0.7806330012474534,1.9607318619013412,3-4
AN07B036,2,0.514800705515326,0.4170796504155464,1.029601411030652,1-2
AN07B037_a,4,0.786992929040149,2.0884729966771634,3.243531729735026,3-4
AN07B037_b,2,1.0881579364897476,1.8841932574765985,2.176315872979495,1-2
AN07B040,2,0.5415741521913325,0.48437131496067404,1.083148304382665,1-2
AN07B041,4,0.4245428879155194,0.7925621639594788,1.9411509752056444,3-4
AN07B042,4,0.3977192350578701,0.5057762052558633,1.597053012972602,3-4
AN07B043,2,0.44189011204829215,0.3074309317852924,0.8837802240965843,1-2
AN07B045,7,0.29241793577815023,0.6206385719052268,2.3012918810556586,5-8
AN07B046_a,4,0.3369437622109473,0.38606772463026784,1.3941941920510161,3-4
AN07B046_b,2,0.3864833870467938,0.23904682813883985,0.7729667740935876,1-2
AN07B046_c,2,0.4009091041437078,0.2534720783155848,0.8018182082874156,1-2
AN07B049,8,0.46229865294777506,1.6136971214081806,3.9494903720483667,5-8
AN07B050,4,0.30456186621355885,0.28782831230277073,1.2014626525357623,3-4
AN07B052,6,0.6568948961114414,2.1853246387699303,4.048585673835078,5-8
AN07B056,7,0.3385751611695836,0.6687231844721093,2.4295077114613486,5-8
AN07B057,2,0.32279820999568265,0.16498223460105715,0.6455964199913653,1-2
AN07B060,6,0.32265942848174867,0.5621101684919279,2.044900407125085,5-8
