type,n,d_med,area,sumd,pop
DNge099,2,0.6189312001944619,0.6023802474277142,1.2378624003889238,1-2
DNge100,2,0.33679560390741414,0.17969070564718514,0.6735912078148283,1-2
DNge101,2,0.8948934723240897,1.2587644334293995,1.7897869446481793,1-2
DNge102,2,0.4964468199312383,0.38799229665036505,0.9928936398624766,1-2
DNge103,2,1.495498420273226,3.545553004204266,2.990996840546452,1-2
DNge104,2,1.0002925464100854,1.5717629392562777,2.0005850928201707,1-2
DNge105,2,0.49257210484253655,0.3823666477934893,0.9851442096850731,1-2
DNge106,2,0.7825313287511568,0.9856973215849512,1.5650626575023137,1-2
DNge107,2,2.263313643260755,8.126208,4.52662728652151,1-2
DNge108,5,0.5127587654528722,1.2853596302980865,2.7633518199964713,5-8
DNge110,2,0.5986517481538589,0.5635836093880853,1.1973034963077178,1-2
DNge111,6,0.2726748878797124,0.47318376783882027,1.8426983182309808,5-8
DNge113,4,0.5784395771549649,1.3507122449215974,2.55735040025258,3-4
DNge114,6,0.30143548367673173,0.400921058497185,1.7075399081127602,5-8
DNge115,8,0.2545748018274747,0.41862933391599505,2.061643662279364,5-8
DNge116,4,0.3310774522865847,0.3754553600593401,1.3689009376289785,3-4
DNge117,4,0.35129272493027114,0.6665693519826053,1.7129309840152,3-4
DNge119,2,1.0489623482936092,1.7297445708663937,2.0979246965872185,1-2
DNge120,2,0.6757633519155093,0.7253688505584581,1.3515267038310186,1-2
DNge121,2,0.9824417141816748,1.522737984545083,1.9648834283633496,1-2
DNge122,2,0.777362557905422,0.950123054603665,1.554725115810844,1-2
DNge123,2,0.5418257577009506,0.4685878583007288,1.0836515154019013,1-2
DNge124,2,0.9255309242223826,1.3993541122227593,1.8510618484447652,1-2
DNge125,2,1.0367355036408703,1.6887505825910005,2.0734710072817406,1-2
DNge126,2,0.18799662498936087,0.056186237365039,0.37599324997872174,1-2
DNge127,2,0.5881329866933602,0.5758160977799719,1.1762659733867205,1-2
DNge128,2,0.5640429005401827,0.504192,1.1280858010803654,1-2
DNge129,2,1.464261680825411,3.4335525807965244,2.928523361650822,1-2
